2.117259463054308100e+01 1.498169582616677508e+05
2.143790952705140995e+01 1.497544126373360632e+05
2.170322442355973891e+01 1.496918670130043756e+05
2.196853932006807142e+01 1.496293213886727171e+05
2.223385421657640038e+01 1.495667757643410296e+05
2.249916911308472933e+01 1.495042301400093420e+05
2.276448400959306184e+01 1.494416845156776544e+05
2.302979890610139080e+01 1.493791388913459959e+05
2.329511380260971976e+01 1.493165932670143084e+05
2.356042869911805226e+01 1.492540476426826208e+05
2.382574359562638122e+01 1.491915020183509332e+05
2.409105849213471018e+01 1.491289563940192456e+05
2.435637338864304269e+01 1.490664107696875872e+05
2.462168828515137164e+01 1.490038651453558996e+05
2.488700318165970060e+01 1.489413195210242120e+05
2.515231807816802956e+01 1.488787738966925244e+05
2.541763297467636207e+01 1.488162282723608660e+05
2.568294787118469102e+01 1.487536826480291784e+05
2.594826276769301998e+01 1.486911370236974908e+05
2.621357766420135249e+01 1.486285913993658032e+05
2.647889256070968145e+01 1.485660457750341156e+05
2.674420745721801040e+01 1.485035001507024572e+05
2.700952235372634291e+01 1.484409545263707696e+05
2.727483725023467187e+01 1.483784089020390820e+05
2.754015214674300083e+01 1.483158632777073944e+05
2.780546704325133334e+01 1.482533176533757360e+05
2.807078193975966229e+01 1.481907720290440484e+05
2.833609683626799125e+01 1.481282264047123608e+05
2.860141173277632021e+01 1.480656807803806732e+05
2.886672662928465272e+01 1.480031351560489857e+05
2.913204152579298167e+01 1.479405895317173272e+05
2.939735642230131063e+01 1.478780439073856396e+05
2.966267131880964314e+01 1.478154982830539520e+05
2.992798621531797210e+01 1.477529526587222645e+05
3.019330111182630105e+01 1.476904070343906060e+05
3.045861600833463356e+01 1.476278614100589184e+05
3.072393090484296252e+01 1.475653157857272308e+05
3.098924580135129148e+01 1.475027701613955433e+05
3.125456069785962399e+01 1.474402245370638557e+05
3.151987559436795294e+01 1.473776789127321972e+05
3.178519049087628190e+01 1.473151332884005096e+05
3.205050538738461086e+01 1.472525876640688221e+05
3.231582028389293981e+01 1.471900420397371345e+05
3.258113518040126877e+01 1.471274964154054760e+05
3.284645007690960483e+01 1.470649507910737884e+05
3.311176497341793379e+01 1.470024051667421008e+05
3.337707986992626275e+01 1.469398595424104133e+05
3.364239476643459170e+01 1.468773139180787548e+05
3.390770966294292066e+01 1.468147682937470672e+05
3.417302455945125672e+01 1.467522226694153796e+05
3.443833945595958568e+01 1.466896770450836921e+05
3.470365435246791463e+01 1.466271314207520045e+05
3.496896924897624359e+01 1.465645857964203460e+05
3.523428414548457255e+01 1.465020401720886584e+05
3.549959904199290150e+01 1.464394945477569709e+05
3.576491393850123046e+01 1.463769489234252833e+05
3.603022883500956652e+01 1.463144032990935957e+05
3.629554373151789548e+01 1.462518576747619372e+05
3.656085862802622444e+01 1.461893120504302497e+05
3.682617352453455339e+01 1.461267664260985621e+05
3.709148842104288235e+01 1.460642208017668745e+05
3.735680331755121131e+01 1.460016751774352160e+05
3.762211821405954737e+01 1.459391295531035285e+05
3.788743311056787633e+01 1.458765839287718409e+05
3.815274800707620528e+01 1.458140383044401533e+05
3.841806290358453424e+01 1.457514926801084948e+05
3.868337780009286320e+01 1.456889470557768072e+05
3.894869269660119215e+01 1.456264014314451197e+05
3.921400759310952111e+01 1.455638558071134321e+05
3.947932248961785717e+01 1.455013101827817445e+05
3.974463738612618613e+01 1.454387645584500860e+05
4.000995228263451509e+01 1.453762189341183985e+05
4.027526717914284404e+01 1.453136733097867109e+05
4.054058207565117300e+01 1.452511276854550233e+05
4.080589697215950196e+01 1.451885820611233648e+05
4.107121186866783802e+01 1.451260364367916773e+05
4.133652676517616698e+01 1.450634908124599897e+05
4.160184166168449593e+01 1.450009451881283021e+05
4.186715655819282489e+01 1.449383995637966145e+05
4.213247145470115385e+01 1.448758539394649561e+05
4.239778635120948280e+01 1.448133083151332685e+05
4.266310124771781886e+01 1.447507626908015809e+05
4.292841614422614782e+01 1.446882170664698933e+05
4.319373104073447678e+01 1.446256714421382349e+05
4.345904593724280573e+01 1.445631258178065473e+05
4.372436083375113469e+01 1.445005801934748597e+05
4.398967573025946365e+01 1.444380345691431721e+05
4.425499062676779261e+01 1.443754889448115136e+05
4.452030552327612867e+01 1.443129433204798261e+05
4.478562041978445762e+01 1.442503976961481385e+05
4.505093531629278658e+01 1.441878520718164509e+05
4.531625021280111554e+01 1.441253064474847633e+05
4.558156510930944449e+01 1.440627608231531049e+05
4.584688000581777345e+01 1.440002151988214173e+05
4.611219490232610951e+01 1.439376695744897297e+05
4.637750979883443847e+01 1.438751239501580421e+05
4.664282469534276743e+01 1.438125783258263546e+05
4.690813959185109638e+01 1.437500327014946961e+05
4.717345448835942534e+01 1.436874870771630085e+05
4.743876938486775430e+01 1.436249414528313209e+05
4.770408428137609036e+01 1.435623958284996334e+05
4.796939917788441932e+01 1.434998502041679749e+05
4.823471407439274827e+01 1.434373045798362873e+05
4.850002897090107723e+01 1.434201007061464770e+05
4.876534386740940619e+01 1.434141219080902520e+05
4.903065876391773514e+01 1.434081431100340269e+05
4.929597366042606410e+01 1.434021643119778309e+05
4.956128855693440016e+01 1.433961855139216059e+05
4.982660345344272912e+01 1.433902067158654099e+05
5.009191834995105808e+01 1.433842279178091849e+05
5.035723324645938703e+01 1.433782491197529598e+05
5.062254814296771599e+01 1.433722703216967639e+05
5.088786303947604495e+01 1.433662915236405388e+05
5.115317793598438101e+01 1.433603127255843137e+05
5.141849283249270997e+01 1.433543339275281178e+05
5.168380772900103892e+01 1.433483551294718927e+05
5.194912262550936788e+01 1.433423763314156677e+05
5.221443752201769684e+01 1.433363975333594717e+05
5.247975241852602579e+01 1.433304187353032466e+05
5.274506731503435475e+01 1.433244399372470216e+05
5.301038221154269081e+01 1.433184611391908256e+05
5.327569710805101977e+01 1.433124823411346006e+05
5.354101200455934872e+01 1.433065035430783755e+05
5.380632690106767768e+01 1.433005247450221796e+05
5.407164179757600664e+01 1.432945459469659545e+05
5.433695669408433560e+01 1.432885671489097585e+05
5.460227159059267166e+01 1.432825883508535335e+05
5.486758648710100061e+01 1.432766095527973084e+05
5.513290138360932957e+01 1.432706307547411125e+05
5.539821628011765853e+01 1.432646519566848874e+05
5.566353117662598748e+01 1.432586731586286623e+05
5.592884607313431644e+01 1.432526943605724664e+05
5.619416096964264540e+01 1.432467155625162413e+05
5.645947586615098146e+01 1.432407367644600163e+05
5.672479076265931042e+01 1.432347579664038203e+05
5.699010565916763937e+01 1.432287791683475953e+05
5.725542055567596833e+01 1.432228003702913702e+05
5.752073545218429729e+01 1.432168215722351742e+05
5.778605034869262624e+01 1.432108427741789492e+05
5.805136524520096231e+01 1.432048639761227241e+05
5.831668014170929126e+01 1.431988851780665282e+05
5.858199503821762022e+01 1.431929063800103031e+05
5.884730993472594918e+01 1.431869275819541072e+05
5.911262483123427813e+01 1.431809487838978821e+05
5.937793972774260709e+01 1.431749699858416570e+05
5.964325462425094315e+01 1.431689911877854611e+05
5.990856952075927211e+01 1.431630123897292360e+05
6.017388441726760107e+01 1.431570335916730110e+05
6.043919931377593002e+01 1.431510547936168150e+05
6.070451421028425898e+01 1.431450759955605899e+05
6.096982910679258794e+01 1.431390971975043649e+05
6.123514400330091689e+01 1.431331183994481689e+05
6.150045889980925296e+01 1.431271396013919439e+05
6.176577379631758191e+01 1.431211608033357188e+05
6.203108869282591087e+01 1.431151820052795229e+05
6.229640358933423983e+01 1.431092032072232978e+05
6.256171848584256878e+01 1.431032244091670727e+05
6.282703338235089774e+01 1.430972456111108768e+05
6.309234827885923380e+01 1.430912668130546517e+05
6.335766317536756276e+01 1.430852880149984558e+05
6.362297807187589171e+01 1.430793092169422307e+05
6.388829296838422067e+01 1.430733304188860056e+05
6.415360786489254963e+01 1.430673516208298097e+05
6.441892276140087858e+01 1.430613728227735846e+05
6.468423765790920754e+01 1.430553940247173596e+05
6.494955255441753650e+01 1.430494152266611636e+05
6.521486745092586546e+01 1.430434364286049386e+05
6.548018234743419441e+01 1.430374576305487135e+05
6.574549724394252337e+01 1.430314788324925175e+05
6.601081214045085233e+01 1.430255000344362925e+05
6.627612703695918128e+01 1.430195212363800674e+05
6.654144193346751024e+01 1.430135424383238715e+05
6.680675682997583920e+01 1.430075636402676464e+05
6.707207172648416815e+01 1.430015848422114505e+05
6.733738662299251132e+01 1.429956060441552254e+05
6.760270151950084028e+01 1.429896272460990003e+05
6.786801641600916923e+01 1.429836484480428044e+05
6.813333131251749819e+01 1.429776696499865793e+05
6.839864620902582715e+01 1.429716908519303543e+05
6.866396110553415610e+01 1.429657120538741583e+05
6.892927600204248506e+01 1.429597332558179332e+05
6.919459089855081402e+01 1.429537544577617082e+05
6.945990579505914297e+01 1.429477756597055122e+05
6.972522069156747193e+01 1.429417968616492872e+05
6.999053558807580089e+01 1.429358180635930621e+05
7.025585048458412984e+01 1.429298392655368662e+05
7.052116538109245880e+01 1.429238604674806411e+05
7.078648027760080197e+01 1.429178816694244160e+05
7.105179517410913093e+01 1.429119028713682201e+05
7.131711007061745988e+01 1.429059240733119950e+05
7.158242496712578884e+01 1.428999452752557991e+05
7.184773986363411780e+01 1.428939664771995740e+05
7.211305476014244675e+01 1.428879876791433489e+05
7.237836965665077571e+01 1.428820088810871530e+05
7.264368455315910467e+01 1.428760300830309279e+05
7.290899944966743362e+01 1.428700512849747029e+05
7.317431434617576258e+01 1.428640724869185069e+05
7.343962924268409154e+01 1.428580936888622819e+05
7.370494413919242049e+01 1.428521148908060568e+05
7.397025903570074945e+01 1.428461360927498608e+05
7.423557393220909262e+01 1.428401572946936358e+05
7.450088882871742157e+01 1.428341784966374107e+05
7.476620372522575053e+01 1.428281996985812148e+05
7.503151862173407949e+01 1.428222209005249897e+05
7.529683351824240845e+01 1.428162421024687646e+05
7.556214841475073740e+01 1.428102633044125687e+05
7.582746331125906636e+01 1.428042845063563436e+05
7.609277820776739532e+01 1.427983057083001477e+05
7.635809310427572427e+01 1.427923269102439226e+05
7.662340800078405323e+01 1.427863481121876976e+05
7.688872289729238219e+01 1.427803693141315016e+05
7.715403779380071114e+01 1.427743905160752765e+05
7.741935269030904010e+01 1.427684117180190515e+05
7.768466758681738327e+01 1.427624329199628555e+05
7.794998248332571222e+01 1.427564541219066305e+05
7.821529737983404118e+01 1.427504753238504054e+05
7.848061227634237014e+01 1.427444965257942094e+05
7.874592717285069909e+01 1.427385177277379844e+05
7.901124206935902805e+01 1.427325389296817593e+05
7.927655696586735701e+01 1.427265601316255634e+05
7.954187186237568596e+01 1.427205813335693383e+05
7.980718675888401492e+01 1.427146025355131133e+05
8.007250165539234388e+01 1.427086237374569173e+05
8.033781655190067283e+01 1.427026449394006922e+05
8.060313144840900179e+01 1.426966661413444963e+05
8.086844634491734496e+01 1.426906873432882712e+05
8.113376124142567392e+01 1.426847085452320462e+05
8.139907613793400287e+01 1.426787297471758502e+05
8.166439103444233183e+01 1.426727509491196251e+05
8.192970593095066079e+01 1.426667721510634001e+05
8.219502082745898974e+01 1.426607933530072041e+05
8.246033572396731870e+01 1.426548145549509791e+05
8.272565062047564766e+01 1.426488357568947540e+05
8.299096551698397661e+01 1.426428569588385581e+05
8.325628041349230557e+01 1.426368781607823330e+05
8.352159531000063453e+01 1.426308993627261079e+05
8.378691020650896348e+01 1.426249205646699120e+05
8.405222510301729244e+01 1.426189417666136869e+05
8.431753999952563561e+01 1.426129629685574619e+05
8.458285489603396456e+01 1.426069841705012659e+05
8.484816979254229352e+01 1.426010053724450408e+05
8.511348468905062248e+01 1.425950265743888449e+05
8.537879958555895143e+01 1.425890477763326198e+05
8.564411448206728039e+01 1.425830689782763948e+05
8.590942937857560935e+01 1.425770901802201988e+05
8.617474427508393831e+01 1.425711113821639738e+05
8.644005917159226726e+01 1.425651325841077487e+05
8.670537406810059622e+01 1.425591537860515527e+05
8.697068896460892518e+01 1.425531749879953277e+05
8.723600386111725413e+01 1.425471961899391026e+05
8.750131875762558309e+01 1.425412173918829067e+05
8.776663365413392626e+01 1.425352385938266816e+05
8.803194855064225521e+01 1.425292597957704565e+05
8.829726344715058417e+01 1.425232809977142606e+05
8.856257834365891313e+01 1.425173021996580355e+05
8.882789324016724208e+01 1.425113234016018105e+05
8.909320813667557104e+01 1.425053446035456145e+05
8.935852303318390000e+01 1.424993658054893895e+05
8.962383792969222895e+01 1.424933870074331935e+05
8.988915282620055791e+01 1.424874082093769684e+05
9.015446772270888687e+01 1.424814294113207434e+05
9.041978261921721582e+01 1.424105177632331033e+05
9.068509751572554478e+01 1.422170162524108891e+05
9.095041241223387374e+01 1.420235147415886750e+05
9.121572730874221691e+01 1.418300132307664317e+05
9.148104220525054586e+01 1.416365117199442175e+05
9.174635710175887482e+01 1.414430102091219742e+05
9.201167199826720378e+01 1.412495086982997600e+05
9.227698689477553273e+01 1.410560071874775458e+05
9.254230179128386169e+01 1.408625056766553025e+05
9.280761668779219065e+01 1.406690041658330883e+05
9.307293158430051960e+01 1.404755026550108450e+05
9.333824648080884856e+01 1.402820011441886309e+05
9.360356137731717752e+01 1.400884996333664167e+05
9.386887627382550647e+01 1.398949981225441734e+05
9.413419117033383543e+01 1.397014966117219592e+05
9.439950606684217860e+01 1.395079951008997159e+05
9.466482096335050755e+01 1.393144935900775017e+05
9.493013585985883651e+01 1.391209920792552875e+05
9.519545075636716547e+01 1.389274905684330442e+05
9.546076565287549442e+01 1.387339890576108301e+05
9.572608054938382338e+01 1.385404875467886159e+05
9.599139544589215234e+01 1.383469860359663726e+05
9.625671034240048130e+01 1.381534845251441584e+05
9.652202523890881025e+01 1.379599830143219442e+05
9.678734013541713921e+01 1.377664815034997009e+05
9.705265503192546817e+01 1.375729799926774867e+05
9.731796992843379712e+01 1.373794784818552434e+05
9.758328482494212608e+01 1.371859769710330293e+05
9.784859972145046925e+01 1.369924754602107860e+05
9.811391461795879820e+01 1.367989739493885718e+05
9.837922951446712716e+01 1.366054724385663576e+05
9.864454441097545612e+01 1.364119709277441143e+05
9.890985930748378507e+01 1.362184694169219001e+05
9.917517420399211403e+01 1.360249679060996859e+05
9.944048910050044299e+01 1.358314663952774426e+05
9.970580399700877194e+01 1.356379648844552285e+05
9.997111889351710090e+01 1.354444633736330143e+05
1.002364337900254299e+02 1.352509618628107710e+05
1.005017486865337588e+02 1.350574603519885568e+05
1.007670635830420878e+02 1.348639588411663426e+05
1.010323784795504167e+02 1.346704573303440993e+05
1.012976933760587599e+02 1.344769558195218560e+05
1.015630082725670889e+02 1.342834543086996418e+05
1.018283231690754178e+02 1.340899527978774277e+05
1.020936380655837468e+02 1.338964512870551844e+05
1.023589529620920757e+02 1.337029497762329702e+05
1.026242678586004047e+02 1.335094482654107560e+05
1.028895827551087336e+02 1.333159467545885127e+05
1.031548976516170626e+02 1.331224452437662985e+05
1.034202125481253915e+02 1.329289437329440843e+05
1.036855274446337205e+02 1.327354422221218410e+05
1.039508423411420495e+02 1.325419407112996269e+05
1.042161572376503784e+02 1.323484392004774127e+05
1.044814721341587074e+02 1.321549376896551694e+05
1.047467870306670505e+02 1.319614361788329552e+05
1.050121019271753795e+02 1.317679346680107119e+05
1.052774168236837085e+02 1.315744331571884977e+05
1.055427317201920374e+02 1.313809316463662835e+05
1.058080466167003664e+02 1.311874301355440402e+05
1.060733615132086953e+02 1.309939286247218261e+05
1.063386764097170243e+02 1.308004271138995973e+05
1.066039913062253532e+02 1.306069256030773686e+05
1.068693062027336822e+02 1.304134240922551544e+05
1.071346210992420112e+02 1.302199225814329257e+05
1.073999359957503401e+02 1.300264210706106969e+05
1.076652508922586691e+02 1.298329195597884827e+05
1.079305657887669980e+02 1.296394180489662540e+05
1.081958806852753412e+02 1.294459165381440107e+05
1.084611955817836701e+02 1.292524150273217965e+05
1.087265104782919991e+02 1.290589135164995678e+05
1.089918253748003281e+02 1.288654120056773390e+05
1.092571402713086570e+02 1.286719104948551103e+05
1.095224551678169860e+02 1.284784089840328961e+05
1.097877700643253149e+02 1.282849074732106674e+05
1.100530849608336439e+02 1.280914059623884386e+05
1.103183998573419728e+02 1.278979044515662245e+05
1.105837147538503018e+02 1.277044029407439957e+05
1.108490296503586308e+02 1.275109014299217670e+05
1.111143445468669597e+02 1.273173999190995528e+05
1.113796594433752887e+02 1.271238984082773241e+05
1.116449743398836318e+02 1.269303968974550953e+05
1.119102892363919608e+02 1.267368953866328666e+05
1.121756041329002898e+02 1.265433938758106378e+05
1.124409190294086187e+02 1.263498923649884091e+05
1.127062339259169477e+02 1.261563908541661949e+05
1.129715488224252766e+02 1.259628893433439662e+05
1.132368637189336056e+02 1.257693878325217374e+05
1.135021786154419345e+02 1.255758863216995087e+05
1.137674935119502635e+02 1.253823848108772945e+05
1.140328084084585925e+02 1.251888833000550658e+05
1.142981233049669214e+02 1.249953817892328370e+05
1.145634382014752504e+02 1.248018802784106229e+05
1.148287530979835935e+02 1.246083787675883796e+05
1.150940679944919225e+02 1.244148772567661654e+05
1.153593828910002514e+02 1.242213757459439366e+05
1.156246977875085804e+02 1.240278742351217079e+05
1.158900126840169094e+02 1.238343727242994937e+05
1.161553275805252383e+02 1.236408712134772650e+05
1.164206424770335673e+02 1.234473697026550362e+05
1.166859573735418962e+02 1.232538681918328220e+05
1.169512722700502252e+02 1.230603666810105933e+05
1.172165871665585541e+02 1.228668651701883646e+05
1.174819020630668831e+02 1.226733636593661358e+05
1.177472169595752121e+02 1.224798621485439216e+05
1.180125318560835410e+02 1.222863606377216929e+05
1.182778467525918842e+02 1.220928591268994496e+05
1.185431616491002131e+02 1.218993576160772354e+05
1.188084765456085421e+02 1.217058561052550067e+05
1.190737914421168711e+02 1.215123545944327780e+05
1.193391063386252000e+02 1.213188530836105638e+05
1.196044212351335290e+02 1.211253515727883350e+05
1.198697361316418579e+02 1.209318500619661063e+05
1.201350510281501869e+02 1.207383485511438921e+05
1.204003659246585158e+02 1.205448470403216634e+05
1.206656808211668448e+02 1.203513455294994346e+05
1.209309957176751738e+02 1.201578440186772204e+05
1.211963106141835027e+02 1.199643425078549917e+05
1.214616255106918317e+02 1.197708409970327630e+05
1.217269404072001748e+02 1.195773394862105342e+05
1.219922553037085038e+02 1.193838379753883055e+05
1.222575702002168327e+02 1.191903364645660768e+05
1.225228850967251617e+02 1.189968349537438480e+05
1.227881999932334907e+02 1.188033334429216338e+05
1.230535148897418196e+02 1.186098319320994051e+05
1.233188297862501486e+02 1.184163304212771764e+05
1.235841446827584775e+02 1.182228289104549622e+05
1.238494595792668065e+02 1.180293273996327334e+05
1.241147744757751354e+02 1.178358258888105047e+05
1.243800893722834644e+02 1.176423243779882905e+05
1.246454042687917934e+02 1.174488228671660618e+05
1.249107191653001223e+02 1.172553213563438330e+05
1.251760340618084655e+02 1.170618198455216043e+05
1.254413489583167944e+02 1.168683183346993756e+05
1.257066638548251234e+02 1.166748168238771614e+05
1.259719787513334524e+02 1.164813153130549326e+05
1.262372936478417813e+02 1.162878138022327039e+05
1.265026085443501103e+02 1.160943122914104752e+05
1.267679234408584392e+02 1.159008107805882610e+05
1.270332383373667682e+02 1.157073092697660322e+05
1.272985532338750971e+02 1.155138077589438035e+05
1.275638681303834261e+02 1.153203062481215748e+05
1.278291830268917550e+02 1.151268047372993606e+05
1.280944979234000982e+02 1.149333032264771173e+05
1.283598128199084272e+02 1.147398017156549031e+05
1.286251277164167561e+02 1.145463002048326744e+05
1.288904426129250851e+02 1.143527986940104456e+05
1.291557575094334140e+02 1.141592971831882314e+05
1.294210724059417430e+02 1.139657956723660027e+05
1.296863873024500720e+02 1.137722941615437740e+05
1.299517021989584009e+02 1.135787926507215598e+05
1.302170170954667299e+02 1.133852911398993310e+05
1.304823319919750588e+02 1.131917896290771023e+05
1.307476468884833878e+02 1.129982881182548881e+05
1.310129617849917167e+02 1.128047866074326594e+05
1.312782766815000457e+02 1.126112850966104306e+05
1.315435915780083747e+02 1.124177835857882019e+05
1.318089064745167036e+02 1.122242820749659732e+05
1.320742213710250326e+02 1.120307805641437590e+05
1.323395362675333615e+02 1.118372790533215302e+05
1.326048511640416905e+02 1.116437775424993015e+05
1.328701660605500194e+02 1.114502760316770873e+05
1.331354809570583484e+02 1.112567745208548586e+05
1.334007958535666774e+02 1.110632730100326298e+05
1.336661107500750347e+02 1.108697714992103865e+05
1.339314256465833637e+02 1.106762699883881724e+05
1.341967405430916926e+02 1.104827684775659436e+05
1.344620554396000216e+02 1.102892669667437149e+05
1.347273703361083506e+02 1.100957654559215007e+05
1.349926852326166795e+02 1.099022639450992720e+05
1.352580001291250085e+02 1.097087624342770432e+05
1.355233150256333374e+02 1.095152609234548290e+05
1.357886299221416664e+02 1.093217594126325857e+05
1.360539448186499953e+02 1.091282579018103715e+05
1.363192597151583243e+02 1.089347563909881428e+05
1.365845746116666533e+02 1.087412548801659141e+05
1.368498895081749822e+02 1.085477533693436999e+05
1.371152044046833112e+02 1.083542518585214711e+05
1.373805193011916401e+02 1.081607503476992424e+05
1.376458341976999691e+02 1.079672488368770282e+05
1.379111490942082980e+02 1.077716964365412568e+05
1.381764639907166270e+02 1.075716367813539837e+05
1.384417788872249560e+02 1.073715771261667251e+05
1.387070937837332849e+02 1.071715174709794665e+05
1.389724086802416139e+02 1.069714578157921933e+05
1.392377235767499428e+02 1.067713981606049347e+05
1.395030384732582718e+02 1.065713385054176615e+05
1.397683533697666007e+02 1.063712788502304029e+05
1.400336682662749297e+02 1.061712191950431443e+05
1.402989831627832871e+02 1.059711595398558566e+05
1.405642980592916160e+02 1.057710998846685980e+05
1.408296129557999450e+02 1.055710402294813248e+05
1.410949278523082739e+02 1.053709805742940662e+05
1.413602427488166029e+02 1.051709209191068076e+05
1.416255576453249319e+02 1.049708612639195344e+05
1.418908725418332608e+02 1.047708016087322758e+05
1.421561874383415898e+02 1.045707419535450172e+05
1.424215023348499187e+02 1.043706822983577440e+05
1.426868172313582477e+02 1.041706226431704854e+05
1.429521321278665766e+02 1.039705629879832268e+05
1.432174470243749056e+02 1.037705033327959536e+05
1.434827619208832346e+02 1.035704436776086950e+05
1.437480768173915635e+02 1.033703840224214364e+05
1.440133917138998925e+02 1.031703243672341632e+05
1.442787066104082214e+02 1.029702647120469046e+05
1.445440215069165504e+02 1.027702050568596460e+05
1.448093364034248793e+02 1.025701454016723728e+05
1.450746512999332083e+02 1.023700857464851142e+05
1.453399661964415372e+02 1.021700260912978556e+05
1.456052810929498662e+02 1.019699664361105824e+05
1.458705959894581952e+02 1.017699067809233238e+05
1.461359108859665241e+02 1.015698471257360507e+05
1.464012257824748531e+02 1.013697874705487920e+05
1.466665406789831820e+02 1.011697278153615334e+05
1.469318555754915110e+02 1.009696681601742603e+05
1.471971704719998684e+02 1.007696085049869871e+05
1.474624853685081973e+02 1.005695488497997139e+05
1.477278002650165263e+02 1.003694891946124553e+05
1.479931151615248552e+02 1.001694295394251967e+05
1.482584300580331842e+02 9.996936988423792354e+04
1.485237449545415132e+02 9.976931022905066493e+04
1.487890598510498421e+02 9.956925057386339176e+04
1.490543747475581711e+02 9.936919091867613315e+04
1.493196896440665000e+02 9.916913126348887454e+04
1.495850045405748290e+02 9.896907160830160137e+04
1.498503194370831579e+02 9.876901195311434276e+04
1.501156343335914869e+02 9.856895229792708415e+04
1.503809492300998158e+02 9.836889264273981098e+04
1.506462641266081448e+02 9.816883298755255237e+04
1.509115790231164738e+02 9.796877333236529375e+04
1.511768939196248027e+02 9.776871367717802059e+04
1.514422088161331317e+02 9.756865402199076198e+04
1.517075237126414606e+02 9.736859436680350336e+04
1.519728386091497896e+02 9.716853471161623020e+04
1.522381535056581185e+02 9.696847505642897158e+04
1.525034684021664475e+02 9.676841540124171297e+04
1.527687832986747765e+02 9.656835574605443981e+04
1.530340981951831054e+02 9.636829609086718119e+04
1.532994130916914344e+02 9.616823643567992258e+04
1.535647279881997633e+02 9.596817678049264941e+04
1.538300428847080923e+02 9.576811712530539080e+04
1.540953577812164497e+02 9.556805747011810308e+04
1.543606726777247786e+02 9.536799781493084447e+04
1.546259875742331076e+02 9.516793815974358586e+04
1.548913024707414365e+02 9.496787850455631269e+04
1.551566173672497655e+02 9.476781884936905408e+04
1.554219322637580945e+02 9.456775919418179546e+04
